"city","state","stateISO","country","countryISO"
"South El Monte","California","CA","United States","US"
"South Gate","California","CA","United States","US"
"South Lake Tahoe","California","CA","United States","US"
"South Pasadena","California","CA","United States","US"
"South San Francisco","California","CA","United States","US"
"Spreckels","California","CA","United States","US"
"Spring Valley","California","CA","United States","US"
"Springville","California","CA","United States","US"
"Squaw Valley","California","CA","United States","US"
"Standish","California","CA","United States","US"
"Stanford","California","CA","United States","US"
"Stanton","California","CA","United States","US"
"Stateline","California","CA","United States","US"
"Stevenson Ranch","California","CA","United States","US"
"Stevinson","California","CA","United States","US"
"Stinson Beach","California","CA","United States","US"
"Stockton","California","CA","United States","US"
"Stonyford","California","CA","United States","US"
"Storrie","California","CA","United States","US"
"Stratford","California","CA","United States","US"
"Strathmore","California","CA","United States","US"
"Strawberry","California","CA","United States","US"
"Strawberry Valley","California","CA","United States","US"
"Studio City","California","CA","United States","US"
"Sugarloaf","California","CA","United States","US"
"Suisun City","California","CA","United States","US"
"Sultana","California","CA","United States","US"
"Summerland","California","CA","United States","US"
"Sun City","California","CA","United States","US"
"Sun Valley","California","CA","United States","US"
"Sunland","California","CA","United States","US"
"Sunnyvale","California","CA","United States","US"
"Sunol","California","CA","United States","US"
"Sunset Beach","California","CA","United States","US"
"Surfside","California","CA","United States","US"
"Susanville","California","CA","United States","US"
"Sutter","California","CA","United States","US"
"Sutter Creek","California","CA","United States","US"
"Sylmar","California","CA","United States","US"
"Taft","California","CA","United States","US"
"Tahoe City","California","CA","United States","US"
"Tahoe Vista","California","CA","United States","US"
"Tahoma","California","CA","United States","US"
"Talmage","California","CA","United States","US"
"Tarzana","California","CA","United States","US"
"Taylorsville","California","CA","United States","US"
"Tecate","California","CA","United States","US"
"Tecopa","California","CA","United States","US"
"Tehachapi","California","CA","United States","US"
"Tehama","California","CA","United States","US"
"Temecula","California","CA","United States","US"
"Temple City","California","CA","United States","US"
"Templeton","California","CA","United States","US"
"Termo","California","CA","United States","US"
"Terra Bella","California","CA","United States","US"
"The Sea Ranch","California","CA","United States","US"
"Thermal","California","CA","United States","US"
"Thornton","California","CA","United States","US"
"Thousand Oaks","California","CA","United States","US"
"Thousand Palms","California","CA","United States","US"
"Three Rivers","California","CA","United States","US"
"Tipton","California","CA","United States","US"
"Tollhouse","California","CA","United States","US"
"Tomales","California","CA","United States","US"
"Topanga","California","CA","United States","US"
"Topaz","California","CA","United States","US"
"Torrance","California","CA","United States","US"
"Trabuco Canyon","California","CA","United States","US"
"Tracy","California","CA","United States","US"
"Tranquillity","California","CA","United States","US"
"Traver","California","CA","United States","US"
"Travis Afb","California","CA","United States","US"
"Tres Pinos","California","CA","United States","US"
"Trinidad","California","CA","United States","US"
"Trinity Center","California","CA","United States","US"
"Trona","California","CA","United States","US"
"Truckee","California","CA","United States","US"
"Tujunga","California","CA","United States","US"
"Tulare","California","CA","United States","US"
"Tulelake","California","CA","United States","US"
"Tuolumne","California","CA","United States","US"
"Turlock","California","CA","United States","US"
"Tustin","California","CA","United States","US"
"Twain Harte","California","CA","United States","US"
"Twentynine Palms","California","CA","United States","US"
"Twin Bridges","California","CA","United States","US"
"Twin Peaks","California","CA","United States","US"
"Ukiah","California","CA","United States","US"
"Union City","California","CA","United States","US"
"Universal City","California","CA","United States","US"
"Upland","California","CA","United States","US"
"Upper Lake","California","CA","United States","US"
"Vacaville","California","CA","United States","US"
"Valencia","California","CA","United States","US"
"Vallecito","California","CA","United States","US"
"Vallejo","California","CA","United States","US"
"Valley Center","California","CA","United States","US"
"Valley Ford","California","CA","United States","US"
"Valley Springs","California","CA","United States","US"
"Valley Village","California","CA","United States","US"
"Valyermo","California","CA","United States","US"
"Van Nuys","California","CA","United States","US"
"Venice","California","CA","United States","US"
"Ventura","California","CA","United States","US"
"Vernalis","California","CA","United States","US"
"Victor","California","CA","United States","US"
"Victorville","California","CA","United States","US"
